1,1,123.82,333.96,130.77,56.04000000000002,1,1,1.0
1,2,210.43,249.61,92.83999999999997,40.19,1,1,0.0
1,3,735.21,267.72,68.5,37.92999999999995,1,1,1.0
2,1,98.91,339.62,134.69,59.98000000000002,1,1,1.0
2,2,210.43,249.61,92.83999999999997,40.19,1,1,0.0
2,3,718.23,269.42,73.56999999999994,37.93000000000001,1,1,1.0
3,1,74.0,342.45,140.4,59.98000000000002,1,1,1.0
3,2,210.43,249.61,92.83999999999997,40.19,1,1,0.0
3,3,707.47,271.69,73.56999999999994,37.93000000000001,1,1,1.0
4,1,50.23,346.98,140.39000000000001,59.97999999999996,1,1,1.0
4,2,210.43,249.61,92.83999999999997,40.19,1,1,0.0
4,3,693.89,274.52,73.57000000000005,37.93000000000001,1,1,1.0
5,1,22.49,349.24,143.81,59.98000000000002,1,1,1.0
5,2,210.43,249.61,92.83999999999997,40.19,1,1,0.0
5,3,678.04,275.08,75.86000000000001,39.02000000000004,1,1,1.0
6,1,0.98,352.64,146.12,63.960000000000036,1,1,1.0
6,2,210.43,249.61,92.83999999999997,40.19,1,1,0.0
6,3,663.88,275.65,76.41999999999996,42.450000000000045,1,1,1.0
7,1,0.98,354.3,122.32,66.80000000000001,1,1,1.0
7,2,210.43,249.61,92.83999999999997,40.19,1,1,0.0
7,3,649.73,276.21,76.41999999999996,43.59000000000003,1,1,1.0
8,1,0.41,357.13,99.69,70.76999999999998,1,1,1.0
8,2,210.43,249.61,92.83999999999997,40.19,1,1,0.0
8,3,635.58,279.05,79.81999999999994,43.579999999999984,1,1,1.0
9,1,0.41,362.8,76.49000000000001,65.09999999999997,1,1,1.0
9,2,210.43,249.61,92.83999999999997,40.19,1,1,0.0
9,3,621.99,279.61,79.81999999999994,43.589999999999975,1,1,1.0
10,1,0.41,366.8,48.190000000000005,61.099999999999966,1,1,1.0
10,2,210.43,249.61,92.83999999999997,40.19,1,1,0.0
10,3,605.43,283.93,82.37,43.589999999999975,1,1,1.0
11,2,210.43,249.61,92.83999999999997,40.19,1,1,1.0
11,3,591.39,284.65,84.21000000000004,43.59000000000003,1,1,1.0
12,2,210.41,249.61,92.84,40.40999999999997,1,1,1.0
12,3,576.27,286.45,84.21000000000004,44.650000000000034,1,1,0.0
13,2,210.39,249.61,92.84000000000003,40.629999999999995,1,1,1.0
13,3,557.55,288.61,88.15000000000009,44.64999999999998,1,1,0.0
14,2,210.37,249.61,92.83999999999997,40.849999999999966,1,1,1.0
14,3,542.79,292.57,88.15000000000009,44.650000000000034,1,1,0.0
15,2,210.34,249.61,92.85,41.06999999999999,1,1,1.0
15,3,526.95,292.93,89.94999999999993,44.64999999999998,1,1,0.0
16,2,210.32,249.61,92.84000000000003,41.289999999999964,1,1,1.0
16,3,508.95,296.17,92.84999999999997,44.64999999999998,1,1,0.0
17,2,210.3,249.61,92.83999999999997,41.50999999999999,1,1,1.0
17,3,493.83,297.97,92.84999999999997,48.92999999999995,1,1,0.0
18,2,210.28,249.61,92.84,41.72999999999996,1,1,1.0
18,3,474.39,300.49,95.71000000000004,49.00999999999999,1,1,0.0
19,2,210.26,249.61,92.84000000000003,41.94999999999999,1,1,1.0
19,3,458.91,302.65,94.98999999999995,51.55000000000001,1,1,0.0
20,2,210.23,249.61,92.84,42.16999999999996,1,1,1.0
20,3,442.35,305.53,94.99000000000001,53.670000000000016,1,1,0.0
21,2,210.21,249.61,92.84,42.389999999999986,1,1,1.0
21,3,424.35,307.33,100.04999999999995,53.670000000000016,1,1,1.0
22,2,210.19,249.61,92.83999999999997,42.610000000000014,1,1,1.0
22,3,405.64,311.01,103.36000000000001,53.660000000000025,1,1,1.0
23,2,210.17,249.61,92.84,42.829999999999984,1,1,1.0
23,3,386.94,313.68,105.06,53.670000000000016,1,1,1.0
24,2,210.14,249.61,92.85000000000002,43.05000000000001,1,1,1.0
24,3,367.9,317.35,106.06,55.64999999999998,1,1,1.0
25,2,210.12,249.61,92.83999999999997,43.26999999999998,1,1,1.0
25,3,348.19,320.69,109.11000000000001,57.00999999999999,1,1,1.0
26,2,210.1,249.61,92.84,43.49000000000001,1,1,1.0
26,3,329.81,324.04,109.12,57.0,1,1,1.0
27,2,210.13,249.61,92.84000000000003,43.49000000000001,1,1,1.0
27,3,309.43,327.04,111.17000000000002,57.00999999999999,1,1,1.0
28,2,210.16,249.61,92.84,43.49000000000001,1,1,1.0
28,3,289.06,329.05,113.83999999999997,60.64999999999998,1,1,1.0
29,2,210.19,249.61,92.85000000000002,43.49000000000001,1,1,1.0
29,3,267.01,333.39,119.19,60.650000000000034,1,1,1.0
30,2,210.23,249.61,92.84,43.49000000000001,1,1,1.0
30,3,244.63,337.73,121.87,63.96999999999997,1,1,1.0
31,2,210.26,249.61,92.84000000000003,43.49000000000001,1,1,1.0
31,3,222.49,341.42,124.11000000000001,62.47999999999996,1,1,1.0
32,2,210.29,249.61,92.84,43.49000000000001,1,1,1.0
32,3,199.61,345.85,127.08999999999997,63.94999999999999,1,1,1.0
33,2,210.32,249.61,92.84000000000003,43.49000000000001,1,1,1.0
33,3,174.52,348.06,131.48,65.63999999999999,1,1,1.0
34,2,210.35,249.61,92.84,43.49000000000001,1,1,1.0
34,3,151.54,350.46,136.66,68.04000000000002,1,1,1.0
35,2,210.38,249.61,92.84000000000003,43.49000000000001,1,1,1.0
35,3,124.96,355.66,139.64000000000004,70.44,1,1,1.0
36,2,210.42,249.61,92.84,43.49000000000001,1,1,1.0
36,3,104.97,360.26,138.03,72.04000000000002,1,1,1.0
37,2,210.45,249.61,92.84000000000003,43.49000000000001,1,1,1.0
37,3,74.19,365.05,147.01,72.05000000000001,1,1,1.0
38,2,210.48,249.61,92.84,43.49000000000001,1,1,1.0
38,3,47.81,369.25,149.99,74.85000000000002,1,1,1.0
39,2,210.51,249.61,92.84000000000003,43.49000000000001,1,1,1.0
39,3,17.23,373.65,159.37,74.85000000000002,1,1,1.0
40,2,210.54,249.61,92.84,43.49000000000001,1,1,1.0
40,3,0.29,379.49,149.43,76.00999999999999,1,1,1.0
41,2,210.57,249.61,92.84000000000003,43.49000000000001,1,1,1.0
41,3,0.29,381.8,124.30999999999999,77.80000000000001,1,1,1.0
42,2,210.6,249.61,92.85,43.49000000000001,1,1,1.0
42,3,0.29,386.47,99.21,82.42999999999995,1,1,1.0
43,2,210.64,249.61,92.84000000000003,43.49000000000001,1,1,1.0
43,3,0.29,390.5,76.80999999999999,78.39999999999998,1,1,1.0
44,2,210.67,249.61,92.84,43.49000000000001,1,1,1.0
44,3,0.29,401.3,49.11,67.59999999999997,1,1,1.0
45,2,210.7,249.61,92.84000000000003,43.49000000000001,1,1,1.0
46,2,210.73,249.61,92.84,43.49000000000001,1,1,1.0
47,2,210.76,249.61,92.84000000000003,43.49000000000001,1,1,1.0
48,2,210.79,249.61,92.84,43.49000000000001,1,1,1.0
49,2,210.83,249.61,92.84,43.49000000000001,1,1,1.0
50,2,210.86,249.61,92.83999999999997,43.49000000000001,1,1,1.0
51,2,210.89,249.61,92.84000000000003,43.49000000000001,1,1,1.0
52,2,210.92,249.61,92.84,43.49000000000001,1,1,1.0
53,2,210.95,249.61,92.84000000000003,43.49000000000001,1,1,1.0
53,4,944.62,225.81,15.379999999999995,56.60000000000002,1,1,1.0
54,2,210.95,250.89,92.84000000000003,43.49000000000001,1,1,1.0
54,4,939.32,226.37,20.67999999999995,60.23000000000002,1,1,1.0
55,2,210.95,250.89,92.84000000000003,43.49000000000001,1,1,1.0
55,4,935.42,227.76,24.58000000000004,61.639999999999986,1,1,1.0
56,2,210.95,250.89,92.84000000000003,43.49000000000001,1,1,1.0
56,4,928.72,225.81,30.980000000000018,66.08999999999997,1,1,1.0
57,2,210.95,250.89,92.84000000000003,43.49000000000001,1,1,1.0
57,4,923.43,225.53,36.57000000000005,65.77000000000001,1,1,1.0
58,2,210.95,250.89,92.84000000000003,43.49000000000001,1,1,1.0
58,4,919.8,225.53,40.200000000000045,67.16999999999999,1,1,1.0
59,2,210.95,250.89,92.84000000000003,43.49000000000001,1,1,1.0
59,4,914.5,225.25,45.5,69.44999999999999,1,1,1.0
60,2,210.95,250.89,92.84000000000003,43.49000000000001,1,1,1.0
60,4,910.04,224.7,49.960000000000036,72.0,1,1,1.0
61,2,210.95,250.89,92.84000000000003,43.49000000000001,1,1,1.0
61,4,903.07,225.53,56.629999999999995,71.77000000000001,1,1,1.0
62,2,210.95,250.89,92.84000000000003,43.49000000000001,1,1,1.0
62,4,901.96,226.09,57.74000000000001,72.30999999999997,1,1,1.0
63,2,210.95,250.89,92.84000000000003,43.49000000000001,1,1,1.0
63,4,893.03,226.37,66.97000000000003,74.02999999999997,1,1,1.0
64,2,210.95,250.89,92.84000000000003,43.49000000000001,1,1,1.0
64,4,887.46,226.93,72.53999999999996,75.17000000000002,1,1,1.0
65,2,210.95,250.89,92.84000000000003,43.49000000000001,1,1,1.0
65,4,880.21,225.81,79.78999999999996,77.08999999999997,1,1,1.0
66,2,210.95,250.89,92.84000000000003,43.49000000000001,1,1,1.0
66,4,872.96,224.69,87.03999999999996,80.11000000000001,1,1,1.0
67,2,210.95,250.89,92.84000000000003,43.49000000000001,1,1,1.0
67,4,868.5,225.53,91.20000000000005,80.36999999999998,1,1,1.0
68,2,210.95,250.89,92.84000000000003,43.49000000000001,1,1,1.0
68,4,860.13,226.65,99.87,81.24999999999997,1,1,1.0
69,2,210.95,250.89,92.84000000000003,43.49000000000001,1,1,1.0
69,4,857.2,226.65,102.79999999999995,81.24999999999997,1,1,1.0
70,2,210.95,250.89,92.84000000000003,43.49000000000001,1,1,1.0
70,4,847.2,226.65,112.79999999999995,84.95000000000002,1,1,1.0
71,2,210.95,250.89,92.84000000000003,43.49000000000001,1,1,1.0
71,4,842.6,226.65,117.39999999999998,84.95000000000002,1,1,1.0
72,2,210.95,250.89,92.84000000000003,43.49000000000001,1,1,1.0
72,4,835.5,230.0,124.5,84.5,1,1,1.0
73,2,210.95,250.89,92.84000000000003,43.49000000000001,1,1,1.0
73,4,828.45,230.0,130.75,84.5,1,1,1.0
74,2,210.95,250.89,92.84000000000003,43.49000000000001,1,1,1.0
74,4,821.81,232.07,138.19000000000005,86.13,1,1,1.0
75,2,210.95,250.89,92.84000000000003,43.49000000000001,1,1,1.0
75,4,813.52,234.15,146.08000000000004,86.11999999999998,1,1,1.0
